"","Start_Date","mean","q10","q50","q90"
"235",2020-08-22,41294.8411577449,38104.5647679823,40669.9337046335,44965.4952745912
"236",2020-08-23,51416.2784646185,48039.6989685899,50676.285969086,55761.2181956452
"237",2020-08-24,56868.5298992432,51987.615203431,56059.0677452588,62416.0140967245
"238",2020-08-25,57712.2300165454,54143.7048258407,56859.494459382,62820.8340172727
"239",2020-08-26,53163.5295837804,49205.6468956416,52334.9490306911,57892.9690931092
"240",2020-08-27,50999.6234292857,46734.4043545228,50637.1873219962,54993.9577408469
"241",2020-08-28,48496.0800450083,44870.8909537712,48050.6037667715,52405.0958493182
"242",2020-08-29,41362.6898008233,36630.7879701058,41258.8808877757,44942.4919940224
"243",2020-08-30,51268.6220320551,46265.2767570422,50507.5483701053,56149.9831039051
"244",2020-08-31,56801.9112272923,51846.1136585256,56310.4116808508,60730.222619969
"245",2020-09-01,57997.7098981521,54607.4320476594,57200.5455177852,62510.323181465
"246",2020-09-02,53203.6444735155,48364.5106732696,52753.6002948362,57914.5323457954
"247",2020-09-03,50739.6354941666,46490.0388556676,50645.8023243842,54753.624608751
"248",2020-09-04,48498.6192040606,44692.6531627722,47998.8846018984,52800.982507766
"249",2020-09-05,41550.6739734038,38135.6576719083,41698.2990812733,45041.6171079992
"250",2020-09-06,51121.3613468069,44407.1153444663,50798.3466386762,55455.5822555064
"251",2020-09-07,57002.9382763995,51420.3139489714,56673.3608878918,61422.6353543911
"252",2020-09-08,58170.7000478013,53246.3446706133,57701.8020665031,62691.2199271721
"253",2020-09-09,53214.3761856233,47426.5175625683,53370.83028377,57289.2055373508
"254",2020-09-10,50917.392223714,45956.3618386411,50956.6721253536,54594.5039983103
"255",2020-09-11,49071.9319021934,43143.317412836,48203.4982359284,53603.2107591088
"256",2020-09-12,41906.6424717216,36546.5468745298,41561.6587016881,46293.7176040417
"257",2020-09-13,51004.575427113,44013.908153479,50762.6979310518,55878.3368044248
"258",2020-09-14,57002.775053019,51700.2482136157,56293.077699513,62682.3522442616
"259",2020-09-15,58286.8464618164,52822.7660422693,57851.0390001847,63649.1976023853
"260",2020-09-16,53449.8762584805,48068.3202829855,53187.3566063126,58947.966088223
"261",2020-09-17,51107.4876831346,46717.1839887379,50486.8369462547,54635.2093287179
"262",2020-09-18,48380.4534492352,41430.0246818924,48049.0867636109,52667.3952070099
"263",2020-09-19,41403.3238118066,36070.4541731204,41356.2102345565,44490.3897293079
"264",2020-09-20,51078.0463354575,45471.9292740591,50788.4088911309,55950.8990940276
"265",2020-09-21,57348.7885813932,51127.5229646046,56723.7762571707,62632.9920313113
"266",2020-09-22,58172.4156500656,51500.0390581579,57738.6654843119,63003.7404473303
"267",2020-09-23,53539.5567326496,47017.4792207268,53573.9932610459,57502.7120873655
"268",2020-09-24,50391.7190370854,45802.0915916268,50240.4484349469,54414.6297623214
"269",2020-09-25,48481.9144133123,42401.9445788679,47853.5490977705,52217.0836343869
"270",2020-09-26,41384.4101649935,37090.135845019,40738.6740692968,45648.7704262035
"271",2020-09-27,51168.2033427228,45004.3929697051,50618.0570725764,55352.8667577423
"272",2020-09-28,56898.9158092939,50843.092115187,56367.8649950186,61392.5817720837
"273",2020-09-29,58228.5495144528,52530.2793529492,57482.238650478,63510.5963254615
"274",2020-09-30,53483.6771619635,46973.5970231903,53067.3033719686,58450.8992999552
"275",2020-10-01,51504.5642506958,45588.6240965933,50364.8505283492,54973.7712934745
"276",2020-10-02,48115.1013404332,41806.1509081718,47553.3174808697,51782.2233880068
"277",2020-10-03,41637.4497774352,34622.7550899146,41284.3664410034,46047.7382906391
"278",2020-10-04,51275.3704711145,44854.358543614,50653.9356625564,56071.7533331608
"279",2020-10-05,56903.4174442714,50467.6898676972,55571.1933451451,61611.3640887221
"280",2020-10-06,58157.812498902,51881.1498377008,57302.195400107,62040.2380621199
"281",2020-10-07,53461.4067496316,46571.4279490151,52693.3438834082,58744.1353154054
"282",2020-10-08,51014.1875439205,44067.6307845495,50728.445197154,53936.147615594
"283",2020-10-09,48401.0894834066,41721.1655273443,47636.0126898726,52328.7956592343
"284",2020-10-10,41695.2137192844,35816.115545897,41260.701862871,45954.3568706892
"285",2020-10-11,51362.5386824401,44156.2603447719,50766.8237356188,56812.0557164978
"286",2020-10-12,57256.7760743732,49659.2335750514,55983.5252214066,61653.1214830568
"287",2020-10-13,58410.4477553612,51811.7702970181,57566.0561201677,63320.3217455353
"288",2020-10-14,53528.3935357627,46772.6829596346,52690.5085749872,58927.6636619561
"289",2020-10-15,51043.5265714991,45639.6653358062,50219.0142939269,54564.8291924849
"290",2020-10-16,48177.2180324923,41786.6345426158,47560.6446410583,52593.4722569201
"291",2020-10-17,41648.9371615293,35613.8050075637,41061.75602071,45524.4300218873
"292",2020-10-18,51290.1043325428,43820.9806217159,50528.6998068132,55662.5459974503
"293",2020-10-19,57144.5833430018,51324.8979407244,56580.0975593563,61411.4180030914
"294",2020-10-20,57840.4315487387,51053.0418954461,56928.5452896286,62301.3481405145
"295",2020-10-21,53620.4610687266,46409.8923572487,52758.594973745,58365.053822073
"296",2020-10-22,50862.4856486938,43907.6849376365,50029.8989689733,55042.3656906248
"297",2020-10-23,48548.3041795231,42143.8350703266,47854.8020787694,52091.0920429809
"298",2020-10-24,41547.0301004556,35858.4887278317,41235.1393549572,45625.4174610377
"299",2020-10-25,51291.7852883374,43399.9280528827,50493.5354657679,55973.8547997778
"300",2020-10-26,57544.8253743071,50599.4411922643,56820.029812501,62238.5398633766
"301",2020-10-27,57938.3349164218,50347.6544024279,57019.3853899925,63302.6559521571
"302",2020-10-28,53450.8000959458,47351.4259321951,52698.2310727571,58595.7610314801
"303",2020-10-29,51305.7194855235,45323.041255796,50781.4686855461,55115.075387731
"304",2020-10-30,48377.5257137586,42132.5127193171,47655.1799773706,52713.0429387099
"305",2020-10-31,41267.2072244426,36623.0912272953,40693.2168023749,45669.1842685764
"306",2020-11-01,51777.0298751853,45119.020388066,50745.8819778749,57747.7584432447
"307",2020-11-02,57463.5240130118,50273.2120635059,56767.8152428508,62079.1699346468
"308",2020-11-03,57875.3914491981,51777.5216524454,56681.0810784388,64884.7324320929
"309",2020-11-04,53168.1810880222,46496.4616939001,52877.8767084438,58481.0821422012
"310",2020-11-05,50994.2560928678,44509.7278887385,50333.1346190734,55503.2529487085
"311",2020-11-06,48755.9476510822,42028.5587981398,48167.6962521485,52746.4074788427
